Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1208,CA-2022-100806,09/15/2022,2022-09-19,Same Day,LS-84991,Laura Smith,Corporate,United States,Richmond,Virginia,23219.0,South,TEC-AC-10000315,Technology,Accessories,Accessories Model Lite 348,47.46,1,0.8,-94.93
1209,CA-2022-100806,09/15/2022,2022-09-19,Same Day,LS-84991,Laura Smith,Corporate,United States,Richmond,Virginia,23219.0,South,OFF-BI-10000164,Office Supplies,Binders,Binders Model Lite 302,1381.74,6,0.0,552.7
1210,CA-2024-100807,2024-04-17,2024-04-21,First Class,WT-41745,William Thomas,Consumer,United States,Miami,Florida,33133.0,south,OFF-FA-10000252,Office Supplies,Fasteners,Fasteners Model Plus 170,188.96,1,0.3,26.99
1211,CA-2021-100808,2021-06-19,2021-06-21,Standard Class,LD-73656,Laura Davis,Home Office,United States,Richmond,Virginia,23219.0,South,OFF-AP-10000195,Office Supplies,Appliances,Appliances Model Lite 216,762.86,6,0.1,254.29
1212,CA-2021-100808,2021-06-19,2021-06-21,Standard Class,LD-73656,Laura Davis,Home Office,United States,Richmond,Virginia,23219.0,South,OFF-BI-10000166,Office Supplies,Binders,Binders Model Plus 310,365.97,5,0.5,-73.2
1213,CA-2021-100809,2021-01-22,2021-01-26,Standard Class,DP-53213,David Powers,Consumer,United States,Boston,Massachusetts,2108.0,East,OFF-EN-10000228,Office Supplies,Envelopes,Envelopes Model Ultra 430,415.89,2,0.5,-83.18
1214,CA-2023-100810,2024-04-14,2024-04-16,Same Day,WM-81810,William Martin,Corporate,United States,Miami,Florida,33133.0, South ,OFF-EN-10000232,Office Supplies,Envelopes,Envelopes Model Pro 201,1584.15,5,0.0,633.66
1215,CA-2023-100810,2024-04-14,2024-04-16,Same Day,WM-81810,William Martin,Corporate,United States,Miami,Florida,33133.0, South ,TEC-MA-10000352,Technology,Machines,Machines Model Standard 928,8259.6,3,0.0,3303.84
1216,CA-2022-100811,2023-02-11,2023-02-12,Second Class,RF-67080,Robert Foster,Consumer,United States,Portland,Oregon,97201.0,West,OFF-BI-10000175,Office Supplies,Binders,Binders Model Ultra 729,2154.1,8,0.1,718.04
1217,CA-2022-100812,2021-10-13,2021-10-15,Standard Class,RW-46512,Ryan White,Home Office,United States,Los Angeles,California,90036.0, West ,OFF-FA-10000255,Office Supplies,Fasteners,Fasteners Model Plus 521,1309.9,6,0.3,187.13
1218,CA-2022-100812,10/13/2021,2021-10-15,Standard Class,RW-46512,Ryan White,Home Office,United States,Los Angeles,California,90036.0, West ,TEC-AC-10000326,Technology,Accessories,Accessories Model Pro 144,4152.78,9,0.0,1661.11
1219,CA-2021-100813,2021-05-14,2021-05-15,First Class,JT-62487,Jessica Taylor,Home Office,United States,Atlanta,Georgia,30301.0,South,OFF-PA-10000206,Office Supplies,Paper,Paper Model Standard 269,2526.47,9,0.1,842.16
1220,CA-2022-100814,2021-06-26,2021-06-30,Second Class,JT-62531,John Thomas,Consumer,United States,Los Angeles,California,90036.0,West,TEC-MA-10000338,Technology,Machines,Machines Model Plus 208,11604.53,9,0.2,2901.13
1221,CA-2022-100814,2021-06-26,2021-06-30,Second Class,JT-62531,John Thomas,Consumer,United States,Los Angeles,California,90036.0,West,TEC-AC-10000337,Technology,Accessories,Accessories Model Plus 898,348.63,3,0.7,-348.64
1222,CA-2022-100815,2022-09-08,2022-09-10,Same Day,SS-54118,Sarah Smith,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-AP-10000191,Office Supplies,Appliances,Appliances Model Plus 399,13.01,1,0.5,-2.6
1223,CA-2023-100816,2021-10-08,2021-10-12,Second Class,DJ-94599,David Jackson,Consumer,United States,Chicago,Illinois,60611.0,Central,OFF-ST-10000110,Office Supplies,Storage,Storage Model Standard 382,173.07,4,0.8,-346.15
1224,CA-2023-100816,2021-10-08,2021-10-12,Second Class,DJ-94599,David Jackson,Consumer,United States,Chicago,Illinois,60611.0,Central,FUR-TA-10000051,Furniture,Tables,Tables Model Standard 683,3566.18,3,0.3,509.46
1225,CA-2022-100817,2023-11-11,2023-11-13,Standard Class,RA-92998,Ryan Anderson,Consumer,United States,Seattle,Washington,98109.0,West,OFF-FA-10000263,Office Supplies,Fasteners,Fasteners Model Pro 968,255.04,2,0.7,-255.03
1226,CA-2022-100818,2022-06-22,2022-06-26,Same Day,RP-99353,Robert Powers,Home Office,United States,Richmond,Virginia,23219.0,South,OFF-BI-10000165,Office Supplies,Binders,Binders Model Standard 498,85.26,7,0.0,34.1
1227,CA-2022-100818,2022-06-22,2022-06-26,Same Day,RP-99353,Robert Powers,Home Office,United States,Richmond,Virginia,23219.0,South,OFF-AP-10000192,Office Supplies,Appliances,Appliances Model Plus 650,636.09,7,0.4,0.0
1228,CA-2024-100819,08/16/2024,2024-08-22,Second Class,AM-65771,Amanda Miller,Home Office,United States,Boston,Massachusetts,2108.0,East,TEC-PH-10000307,Technology,Phones,Phones Model Pro 685,1474.0,9,0.15,433.53
1229,CA-2021-100820,2024-02-25,2024-02-26,Second Class,RS-10455,Robert Smith,Consumer,United States,Portland,Oregon,97201.0,West,TEC-AC-10000329,Technology,Accessories,Accessories Model Pro 694,45.46,1,0.2,11.36
1230,CA-2021-100820,2024-02-25,2024-02-26,Second Class,RS-10455,Robert Smith,Consumer,United States,Portland,Oregon,97201.0,West,TEC-AC-10000333,Technology,Accessories,Accessories Model Plus 398,703.24,6,0.15,206.84
1231,CA-2024-100821,2023-03-02,2023-03-06,Second Class,JD-85156,John Davis,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-BI-10000173,Office Supplies,Binders,Binders Model Ultra 965,281.22,2,0.4,0.0
1232,CA-2023-100822,2022-07-10,2022-07-16,Second Class,MW-76550,Megan White,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-BI-10000166,Office Supplies,Binders,Binders Model Plus 310,175.67,4,0.7,-175.67
1233,CA-2023-100822,2022-07-10,2022-07-16,Second Class,MW-76550,Megan White,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-LA-10000099,Office Supplies,Labels,Labels Model Ultra 204,224.79,6,0.5,-44.96
1234,CA-2022-100823,2022-08-28,2022-08-30,First Class,RD-53292,Ryan Davis,Home Office,United States,Burlington,North Carolina,,South,OFF-SU-10000278,Office Supplies,Supplies,Supplies Model Standard 533,2548.01,9,0.2,637.0
1235,CA-2023-100824,2024-07-31,2024-08-02,First Class,MP-64377,Michael Powers,Corporate,United States,New York City,New York,10024.0,East,TEC-AC-10000332,Technology,Accessories,Accessories Model Standard 778,3087.81,8,0.2,771.95
1236,CA-2023-100824,2024-07-31,2024-08-02,First Class,MP-64377,Michael Powers,Corporate,United States,New York City,New York,10024.0,East,OFF-AR-10000139,Office Supplies,Art,Art Model Pro 211,1547.16,8,0.5,-309.43
1237,CA-2021-100825,2023-02-11,2023-02-17,Same Day,MA-21395,Megan Anderson,Home Office,United States,Phoenix,Arizona,85001.0,West,FUR-CH-10000035,Furniture,Chairs,Chairs Model Plus 923,1302.98,4,0.15,383.23
1238,CA-2022-100826,2022-06-29,2022-06-30,Same Day,JA-22245,John Anderson,Home Office,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-FA-10000251,Office Supplies,Fasteners,Fasteners Model Plus 756,595.85,2,0.4,0.0
1239,CA-2022-100826,2022-06-29,2022-06-30,Same Day,JA-22245,John Anderson,Home Office,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-FU-10000072,Furniture,Furnishings,Furnishings Model Ultra 679,1466.67,3,0.0,586.67
1240,CA-2021-100827,07/23/2022,2022-07-25,First Class,CF-53540,Claire Foster,Corporate,United States,Los Angeles,California,90036.0, West ,FUR-TA-10000050,Furniture,Tables,Tables Model Standard 402,7923.2,7,0.1,2641.07
1241,CA-2023-100828,2022-08-06,2022-08-10,Second Class,AT-54725,Amanda Thomas,Consumer,United States,Phoenix,Arizona,85001.0,West,TEC-AC-10000317,Technology,Accessories,Accessories Model Plus 850,1128.05,5,0.5,-225.61
1242,CA-2023-100828,2022-08-06,2022-08-10,Second Class,AT-54725,Amanda Thomas,Consumer,United States,Phoenix,Arizona,85001.0,West,FUR-BO-10000012,Furniture,Bookcases,Bookcases Model Pro 243,693.66,9,0.7,-693.65
1243,CA-2021-100829,2021-11-25,2021-11-26,First Class,JT-83989,James Thomas,Home Office,United States,Burlington,North Carolina,,South,FUR-TA-10000064,Furniture,Tables,Tables Model Pro 636,1618.24,2,0.1,539.42
1244,CA-2022-100830,2022-03-28,2022-03-30,Standard Class,RJ-39045,Ryan Johnson,Corporate,United States,Burlington,North Carolina,,South,TEC-MA-10000344,Technology,Machines,Machines Model Standard 625,4119.46,5,0.3,588.49
1245,CA-2022-100830,2022-03-28,2022-03-30,Standard Class,RJ-39045,Ryan Johnson,Corporate,United States,Burlington,North Carolina,,South,OFF-AP-10000198,Office Supplies,Appliances,Appliances Model Standard 659,843.05,8,0.1,281.02
1246,CA-2024-100831,2021-11-04,2021-11-08,Same Day,AA-27009,Ashley Anderson,Home Office,United States,Atlanta,Georgia,30301.0,South,OFF-AP-10000195,Office Supplies,Appliances,Appliances Model Lite 216,70.64,1,0.5,-14.12
1247,CA-2023-100832,10/22/2022,2022-10-23,Same Day,JM-96223,John Martin,Home Office,United States,Atlanta,Georgia,30301.0,South,TEC-PH-10000311,Technology,Phones,Phones Model Standard 986,474.66,4,0.2,118.67
1248,CA-2023-100832,10/22/2022,2022-10-23,Same Day,JM-96223,John Martin,Home Office,United States,Atlanta,Georgia,30301.0,South,TEC-CO-10000358,Technology,Copiers,Copiers Model Ultra 610,12822.53,7,0.0,5129.01
1249,CA-2024-100833,2022-07-16,2022-07-18,First Class,JH-52600,James Harris,Consumer,United States,Detroit,Michigan,48201.0,Central,OFF-AP-10000195,Office Supplies,Appliances,Appliances Model Lite 216,1130.16,8,0.0,452.06
1250,CA-2021-100834,2023-03-08,2023-03-12,First Class,ET-63516,Emily Thomas,Consumer,United States,Portland,Oregon,97201.0,West,FUR-BO-10000011,Furniture,Bookcases,Bookcases Model Plus 872,2426.09,8,0.3,346.59
1251,CA-2021-100834,2023-03-08,2023-03-12,First Class,ET-63516,Emily Thomas,Consumer,United States,Portland,Oregon,97201.0,West,FUR-CH-10000046,Furniture,Chairs,Chairs Model Standard 879,2507.75,7,0.15,737.58
1252,CA-2022-100835,2021-12-12,2021-12-14,Second Class,MF-76784,Michael Foster,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-AP-10000196,Office Supplies,Appliances,Appliances Model Lite 943,2973.24,6,0.0,1189.3
1253,CA-2021-100836,2022-05-28,2022-05-29,First Class,SW-90981,Sarah White,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10000077,Furniture,Furnishings,Furnishings Model Lite 677,1662.35,5,0.0,664.94
1254,CA-2021-100836,2022-05-28,2022-05-29,First Class,SW-90981,Sarah White,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10000096,Office Supplies,Labels,Labels Model Plus 857,562.55,4,0.3,80.37
1255,CA-2021-100837,2024-03-18,2024-03-22,Second Class,ST-67132,Sarah Taylor,Home Office,United States,New York City,New York,10024.0,East,OFF-SU-10000281,Office Supplies,Supplies,Supplies Model Ultra 180,1459.02,8,0.3,208.43
1256,CA-2021-100838,2021-07-27,2021-07-29,Second Class,AT-28140,Ashley Taylor,Corporate,United States,New York City,New York,10024.0,East,FUR-TA-10000064,Furniture,Tables,Tables Model Pro 636,3596.08,8,0.5,-719.22
1257,CA-2021-100838,07/27/2021,2021-07-29,Second Class,AT-28140,Ashley Taylor,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10000079,Furniture,Furnishings,Furnishings Model Plus 701,725.85,9,0.0,290.34
1258,CA-2021-100839,2023-10-23,2023-10-27,Standard Class,MP-69600,Michael Powers,Consumer,United States,Columbus,Ohio,43215.0,East,FUR-FU-10000070,Furniture,Furnishings,Furnishings Model Pro 819,281.94,3,0.0,112.78
1259,CA-2023-100840,2023-08-06,2023-08-08,Second Class,MG-97796,Michael Gute,Home Office,United States,Columbus,Ohio,43215.0,East,FUR-TA-10000057,Furniture,Tables,Tables Model Standard 240,4006.92,4,0.0,1602.77
1260,CA-2023-100840,2023-08-06,2023-08-08,Second Class,MG-97796,Michael Gute,Home Office,United States,Columbus,Ohio,43215.0,east,FUR-CH-10000035,Furniture,Chairs,Chairs Model Plus 923,2682.61,7,0.0,1073.04
1261,CA-2024-100841,2024-08-18,2024-08-24,First Class,SM-68341,Sarah Martin,Consumer,United States,Atlanta,Georgia,30301.0,South,TEC-PH-10000296,Technology,Phones,Phones Model Standard 623,1109.44,7,0.15,326.31
1262,CA-2021-100842,2022-02-28,2022-03-01,First Class,AM-91609,Amanda Miller,Corporate,United States,Burlington,North Carolina,,South,FUR-TA-10000060,Furniture,Tables,Tables Model Standard 775,2044.23,7,0.3,292.03
1263,CA-2021-100842,2022-02-28,2022-03-01,First Class,AM-91609,Amanda Miller,Corporate,United States,Burlington,North Carolina,,South,OFF-BI-10000162,Office Supplies,Binders,Binders Model Plus 290,2331.58,8,0.1,777.2
1264,CA-2022-100843,2024-08-22,2024-08-26,Same Day,MP-35242,Michael Powers,Corporate,United States,Boston,Massachusetts,2108.0,East,FUR-FU-10000073,Furniture,Furnishings,Furnishings Model Pro 640,414.34,1,0.1,138.11
1265,CA-2024-100844,2023-01-31,2023-02-06,Same Day,WG-71694,William Gute,Consumer,United States,Atlanta,Georgia,30301.0,South,OFF-PA-10000213,Office Supplies,Paper,Paper Model Plus 868,355.49,1,0.1,118.5
1266,CA-2024-100844,2023-01-31,2023-02-06,Same Day,WG-71694,William Gute,Consumer,United States,Atlanta,Georgia,30301.0,South,FUR-TA-10000052,Furniture,Tables,Tables Model Ultra 363,6681.64,5,0.2,1670.41
1267,CA-2021-100845,2024-05-10,2024-05-12,Same Day,JT-71348,Jessica Taylor,Home Office,United States,Atlanta,Georgia,30301.0,South,OFF-FA-10000246,Office Supplies,Fasteners,Fasteners Model Pro 980,347.09,2,0.2,86.77
1268,CA-2021-100846,2021-10-26,2021-10-30,First Class,LT-58944,Laura Thomas,Corporate,United States,New York City,New York,10024.0,East,FUR-BO-10000013,Furniture,Bookcases,Bookcases Model Ultra 339,3318.89,9,0.1,1106.29
1269,CA-2021-100846,2021-10-26,2021-10-30,First Class,LT-58944,Laura Thomas,Corporate,United States,New York City,New York,10024.0,East,OFF-EN-10000230,Office Supplies,Envelopes,Envelopes Model Lite 972,1387.79,7,0.2,346.95
1270,CA-2023-100847,2021-04-15,2021-04-21,Standard Class,RW-46512,Ryan White,Home Office,United States,Detroit,Michigan,48201.0, Central ,OFF-FA-10000250,Office Supplies,Fasteners,Fasteners Model Ultra 240,691.36,7,0.5,-138.27
1271,CA-2024-100848,2022-11-08,2022-11-12,Same Day,JH-93719,John Harris,Corporate,United States,Seattle,Washington,98109.0,West,TEC-CO-10000370,Technology,Copiers,Copiers Model Ultra 959,4258.25,5,0.0,1703.3
1272,CA-2024-100848,11/08/2022,2022-11-12,Same Day,JH-93719,John Harris,Corporate,United States,Seattle,Washington,98109.0,West,FUR-CH-10000048,Furniture,Chairs,Chairs Model Pro 676,2578.73,7,0.15,758.45
1273,CA-2022-100849,2022-02-03,2022-02-07,Second Class,JA-52622,John Anderson,Corporate,United States,Chicago,Illinois,60611.0,Central,FUR-FU-10000078,Furniture,Furnishings,Furnishings Model Plus 970,574.35,7,0.5,-114.87
1274,CA-2021-100850,2021-12-01,2021-12-07,First Class,JJ-35272,James Johnson,Consumer,United States,New York City,New York,10024.0,East,OFF-FA-10000248,Office Supplies,Fasteners,Fasteners Model Standard 191,662.53,2,0.1,220.85
1275,CA-2021-100850,2021-12-01,2021-12-07,First Class,JJ-35272,James Johnson,Consumer,United States,New York City,New York,10024.0,East,TEC-MA-10000345,Technology,Machines,Machines Model Plus 131,20975.68,8,0.0,8390.27
1276,CA-2024-100851,2022-06-13,2022-06-17,First Class,RM-89316,Robert Martin,Corporate,United States,Detroit,Michigan,48201.0,Central,TEC-MA-10000341,Technology,Machines,Machines Model Pro 192,6551.22,6,0.5,-1310.24
1277,CA-2022-100852,2021-02-15,2021-02-19,First Class,SP-71537,Sarah Powers,Corporate,United States,Houston,Texas,77002.0,Central,OFF-FA-10000261,Office Supplies,Fasteners,Fasteners Model Plus 666,913.47,5,0.4,0.0
1278,CA-2022-100852,2021-02-15,2021-02-19,First Class,SP-71537,Sarah Powers,Corporate,United States,Houston,Texas,77002.0,Central,FUR-BO-10000027,Furniture,Bookcases,Bookcases Model Pro 675,901.89,5,0.15,265.26
1279,CA-2022-100853,2023-08-09,2023-08-15,Standard Class,AJ-39473,Amanda Johnson,Corporate,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-SU-10000278,Office Supplies,Supplies,Supplies Model Standard 533,2548.01,9,0.2,637.0
1280,CA-2021-100854,2022-05-12,2022-05-14,Same Day,AJ-19637,Amanda Johnson,Corporate,United States,Detroit,Michigan,48201.0,Central,FUR-CH-10000034,Furniture,Chairs,Chairs Model Lite 140,2628.42,6,0.0,1051.37
1281,CA-2021-100854,2022-05-12,2022-05-14,Same Day,AJ-19637,Amanda Johnson,Corporate,United States,Detroit,Michigan,48201.0,Central,FUR-FU-10000079,Furniture,Furnishings,Furnishings Model Plus 701,338.73,7,0.4,0.0
1282,CA-2023-100855,2022-04-28,2022-05-02,Same Day,JG-16629,John Gute,Corporate,United States,Chicago,Illinois,60611.0,Central,TEC-PH-10000302,Technology,Phones,Phones Model Pro 350,91.08,4,0.3,13.01
1283,CA-2023-100856,11/23/2021,2021-11-27,Same Day,WD-17685,William Davis,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,FUR-TA-10000052,Furniture,Tables,Tables Model Ultra 363,3340.82,2,0.0,1336.33
1284,CA-2023-100856,11/23/2021,2021-11-27,Same Day,WD-17685,William Davis,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-SU-10000277,Office Supplies,Supplies,Supplies Model Ultra 743,1508.6,7,0.4,0.0
1285,CA-2021-100857,08/24/2023,2023-08-26,Second Class,LP-31079,Laura Powers,Corporate,United States,New York City,New York,10024.0,East,OFF-AP-10000188,Office Supplies,Appliances,Appliances Model Standard 801,301.14,6,0.8,-602.28
1286,CA-2021-100858,2021-03-21,2021-03-27,Standard Class,JT-18326,Jessica Taylor,Corporate,United States,Detroit,Michigan,48201.0,Central,TEC-AC-10000315,Technology,Accessories,Accessories Model Lite 348,213.59,1,0.1,71.2
1287,CA-2021-100858,2021-03-21,2021-03-27,Standard Class,JT-18326,Jessica Taylor,Corporate,United States,Detroit,Michigan,48201.0,Central,OFF-FA-10000252,Office Supplies,Fasteners,Fasteners Model Plus 170,458.91,2,0.15,134.97
1288,CA-2022-100859,2021-05-14,2021-05-18,First Class,JW-32241,James White,Home Office,United States,Phoenix,Arizona,85001.0,West,TEC-AC-10000330,Technology,Accessories,Accessories Model Plus 752,3706.02,9,0.0,1482.41
1289,CA-2024-100860,2022-11-25,2022-11-29,Same Day,SW-90981,Sarah White,Consumer,United States,Chicago,Illinois,60611.0,Central,OFF-AP-10000184,Office Supplies,Appliances,Appliances Model Standard 734,277.47,9,0.15,81.61
1290,CA-2024-100860,2022-11-25,2022-11-29,Same Day,SW-90981,Sarah White,Consumer,United States,Chicago,Illinois,60611.0,Central,OFF-PA-10000206,Office Supplies,Paper,Paper Model Standard 269,1965.03,7,0.1,655.01
1291,CA-2022-100861,2023-08-03,2023-08-05,Second Class,MF-76784,Michael Foster,Corporate,United States,Houston,Texas,77002.0,Central,FUR-CH-10000041,Furniture,Chairs,Chairs Model Plus 506,137.52,1,0.7,-137.53
1292,CA-2022-100862,2021-05-31,2021-06-02,First Class,SD-36724,Sarah Davis,Corporate,United States,Burlington,North Carolina,,South,OFF-BI-10000164,Office Supplies,Binders,Binders Model Lite 302,552.7,4,0.4,0.0
1293,CA-2022-100862,2021-05-31,2021-06-02,First Class,SD-36724,Sarah Davis,Corporate,United States,Burlington,North Carolina,,South,TEC-AC-10000330,Technology,Accessories,Accessories Model Plus 752,1111.81,9,0.7,-1111.8
1294,CA-2023-100863,2021-11-17,2021-11-21,First Class,RM-14117,Ryan Martin,Corporate,United States,Miami,Florida,33133.0,South,FUR-BO-10000026,Furniture,Bookcases,Bookcases Model Plus 925,201.35,1,0.15,59.22
1295,CA-2023-100864,2023-07-10,2023-07-12,First Class,JF-69634,James Foster,Home Office,United States,Atlanta,Georgia,30301.0,South,TEC-CO-10000363,Technology,Copiers,Copiers Model Lite 614,1544.38,7,0.8,-3088.77
1296,CA-2023-100864,2023-07-10,2023-07-12,First Class,JF-69634,James Foster,Home Office,United States,Atlanta,Georgia,30301.0,South,TEC-PH-10000291,Technology,Phones,Phones Model Plus 480,216.6,3,0.0,86.64
1297,CA-2021-100865,2023-09-25,2023-10-01,First Class,MJ-76469,Megan Johnson,Corporate,United States,Milwaukee,Wisconsin,53202.0,Central,FUR-BO-10000022,Furniture,Bookcases,Bookcases Model Lite 426,948.21,3,0.1,316.07
1298,CA-2022-100866,05/06/2023,2023-05-07,Standard Class,RM-89316,Robert Martin,Corporate,United States,Houston,Texas,77002.0,Central,OFF-AP-10000185,Office Supplies,Appliances,Appliances Model Ultra 109,445.43,6,0.7,-445.43
